;Register address;Field;Type;Accuracy;Unit;Min;Max;Read/Write;Remarks;User;;;
;164C;EnergyStatistics31;U32;0,01;kWh;;;R;"Article 31 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;164D;;;;;;;;;;;;
;164E;EnergyStatistics32;U32;0,01;kWh;;;R;"Article 32 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;164F;;;;;;;;;;;;
;1650;EnergyStatistics33;U32;0,01;kWh;;;R;"Article 33 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;1651;;;;;;;;;;;;
;1652;EnergyStatistics34;U32;0,01;kWh;;;R;"Article 34 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;1653;;;;;;;;;;;;
;1654;EnergyStatistics35;U32;0,01;kWh;;;R;"Article 35 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;1655;;;;;;;;;;;;
;1656;EnergyStatistics36;U32;0,01;kWh;;;R;"Article 36 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;1657;;;;;;;;;;;;
;1658;EnergyStatistics37;U32;0,01;kWh;;;R;"Article 37 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;1659;;;;;;;;;;;;
;165A;EnergyStatistics38;U32;0,01;kWh;;;R;"Article 38 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;165B;;;;;;;;;;;;
;165C;EnergyStatistics39;U32;0,01;kWh;;;R;"Article 39 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;165D;;;;;;;;;;;;
;165E;EnergyStatistics40;U32;0,01;kWh;;;R;"Article 40 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.";;;;
;165F;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Core function configuration (0x2000-0x207F);;;;;;;;;;;;;
;2000;AddressMask_Config_Core1;U64;;;;;R;"Each bit of this field corresponds to the validity of 64 addresses above the address of this field (including the address of this field). Bit4 represents the address where the highest bit address of this field is plus 1.
0 means invalid; 1 means valid.";;;;
;2001;;;;;;;;;;;;
;2002;;;;;;;;;;;;
;2003;;;;;;;;;;;;
;2004;Country_Code;U16;;;;;RW;Safety country, used for storage;;;;
;2005;Safety_Version;U16;;;;;RW;The version number of the safety parameters of the communication host (upper computer).;;;;
;2006;Factory_Reset;U16;;;1;255;RW;"Restore factory registers;
The bit value is 1 valid.
Bit0: Clear battery
Bit1: Clear event record
Bit2: Restore default values ​​for all function configuration parameters
When reading, return the status of the last write operation:
0x0000: success
0x0001-0x00FF: operating
0xFFFB: The operation failed and the controller refused to respond (maybe the controller is busy or the configuration is wrong)
0xFFFC: The operation failed and the controller did not respond
0xFFFD: Operation failed, current function is forbidden
0xFFFE: Operation failed, parameter access failed
0xFFFF: The operation failed, the input parameter is wrong";;;;
;2007;Safety_Name1;ASCII;;;;;RW;"The first and second place in the name of the safety-regulated country.
The upper 8 bits of the register store the first digit of the safety name;
The lower 8 bits of the register store the second bit of the safety name. ";;;;
;2008;Safety_Name2;ASCII;;;;;RW;"The third and fourth place in the name of the safety-regulated country.
The upper 8 bits of the register store the third digit of the safety name;
The lower 8 bits of the register store the 4th bit of the safety name. ";;;;
;2009;Safety_Name3;ASCII;;;;;RW;"The 5th and 6th place in the name of the safety-regulated country.
The upper 8 bits of the register store the 5th digit of the safety name;
The lower 8 bits of the register store the 6th bit of the safety name.";;;;
;200A;Safety_Name4;ASCII;;;;;RW;"The 7th and 8th place in the name of the safety-regulated country.
The upper 8 bits of the register store the 7th bit of the safety name;
The lower 8 bits of the register store the 8th bit of the safety name.";;;;
;200B;Safety_Name5;ASCII;;;;;RW;"The ninth and tenth place in the name of safety regulations.
The upper 8 bits of the register store the 9th bit of the safety name;
The lower 8 bits of the register store the 10th bit of the safety name.";;;;
;200C;;;;;;;;;;;;
;200D;;;;;;;;;;;;
;200E;;;;;;;;;;;;
;200F;;;;;;;;;;;;
;2010;;;;;;;;;;;;
;2011;;;;;;;;;;;;
;2012;;;;;;;;;;;;
;2013;;;;;;;;;;;;
;2014;;;;;;;;;;;;
;2015;;;;;;;;;;;;
;2016;;;;;;;;;;;;
;2017;;;;;;;;;;;;
;2018;;;;;;;;;;;;
;2019;;;;;;;;;;;;
;201A;;;;;;;;;;;;
;201B;;;;;;;;;;;;
;201C;;;;;;;;;;;;
;201D;;;;;;;;;;;;
;201E;;;;;;;;;;;;
;201F;;;;;;;;;;;;
;2020;;;;;;;;;;;;
;2021;;;;;;;;;;;;
;2022;;;;;;;;;;;;
;2023;;;;;;;;;;;;
;2024;;;;;;;;;;;;
;2025;;;;;;;;;;;;
;2026;;;;;;;;;;;;
;2027;;;;;;;;;;;;
;2028;;;;;;;;;;;;
;2029;;;;;;;;;;;;
;202A;;;;;;;;;;;;
;202B;;;;;;;;;;;;
;202C;;;;;;;;;;;;
;202D;;;;;;;;;;;;
;202E;;;;;;;;;;;;
;202F;;;;;;;;;;;;
;2030;;;;;;;;;;;;
;2031;;;;;;;;;;;;
;2032;;;;;;;;;;;;
;2033;;;;;;;;;;;;
;2034;;;;;;;;;;;;
;2035;;;;;;;;;;;;
;2036;;;;;;;;;;;;
;2037;;;;;;;;;;;;
;2038;;;;;;;;;;;;
;2039;;;;;;;;;;;;
;203A;;;;;;;;;;;;
;203B;;;;;;;;;;;;
;203C;;;;;;;;;;;;
;203D;Remote_Upgrade_Control;U16;;;;;W;"Remote upgrade control register.
High byte. Writing 0xA5 is valid.
The low byte contains the chip combination that needs to be upgraded, and the explanation of each bit is as follows:
Bit0: communication board;
Bit1: control board 1 (main DSP);
Bit2: control board 2 (secondary DSP);
Bit3: Fuse";;;;
;203E;Local_Upgrade_Control;U16;;;;;W;"High byte. Writing 0xA5 is valid.
The low byte contains the chip combination that needs to be upgraded, and the explanation of each bit is as follows:
Bit0: communication board;
Bit1: control board 1 (main DSP);
Bit2: control board 2 (secondary DSP);
Bit3: Fuse";;;;
;203F;Local_Upgrade_Status;U16;;;;;R;"Current upgrade progress
The high byte indicates the current target chip to be upgraded:
0x00: Not in the upgrade state;
0x01: Main DSP upgrade;
0x02: Secondary DSP upgrade;
0x03: ARM upgrade;
0x04: FUSE upgrade;
The low byte indicates the current upgrade progress:
The progress range is 0-100%";;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ODM data customization area (0x7000-0x707F);;;;;;;;;;;;;
;7000;;ASCII;;;;;RW;"The address of 0x7000-0x707F is a custom area, which must meet the following format:
All registers in this area are in ASCII format. The upper 8 bits of the register store front-end characters and the lower 8 bits store back-end characters. For example, when the character string ""1234"" is stored in 0x7000, 0x7001, the data in 0x7000 is 0x3132; the data in 0x7001 is 0x3334.

Allowed characters include: 0x20-0x7E and 0xFF. 0xFF is automatically ignored during parsing.

The string format is defined as follows:
Key 1=value 1\r\nkey 2=value 2\r\n

The keys supported by this protocol version are:
""SN"": ODM serial number";End User;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
BMS（0x9000-0x9FFF）;;;;;;;;;;;;;
;9000;AddressMask_BMS1_System;U64;;;;;R;"Each bit of this field corresponds to the validity of 64 addresses above the address of this field (including the address of this field). Bit4 represents the address where the highest bit address of this field plus 1 is located.
0 means invalid; 1 means valid. ";;;;
;9001;;;;;;;;;;;;
;9002;;;;;;;;;;;;
;9003;;;;;;;;;;;;
;9004;BMS_Sys_Time;U32;;;;;R;"BMS system clock
Bit0-5: second, range 0-59
Bit6-11: minute, range 0-59
Bit12-16: hour, range 0-23
Bit17-21: day, range 1-31
Bit22-25: month, range 1-12
Bit26-31: year, range 0-63 (starting in 2000)";;;;
;9005;;;;;;;;;;;;
;9006;BMS_CAN_Version;U16;;;;;R;CAN protocol version number;;;;
;9007;BMS_Manufacture_Name0;U16;;;;;R;Manufacturer Information 0;;;;
;9008;BMS_Manufacture_Name1;U16;;;;;R;Manufacturer Information 1;;;;
;9009;BMS_Manufacture_Name2;U16;;;;;R;Manufacturer Information 2;;;;
;900A;BMS_Manufacture_Name3;U16;;;;;R;Manufacturer Information 3;;;;
;900B;BMS_Version;U16;;;;;R;BMS version number;;;;
;900C;Cell_Type;U16;;;;;R;Cell type;;;;
;900D;BaPack_Number;U16;;;;;R;"High 8 bits: the number of battery packs in parallel
Lower 8 bits: the number of battery strings in the battery pack";;;;
;900E;Realtime_Capacity;U16;1;%;;;R;Real-time remaining capacity;;;;
;900F;Total_Voltage;U16;0,1;V;;;R;Total voltage;;;;
;9010;Total_Current;U16;0,1;A;;;R;Total current;;;;
;9011;Cell_Average_Temperature;U16;0,1;℃;;;R;Average cell temperature;;;;
;9012;SOC;U16;1;%;;;R;State of charge;;;;
;9013;SOH;U16;1;%;;;R;Health;;;;
;9014;BMS_Sys_Protect0;U16;;;;;R;BMS system protection information0;;;;
;9015;BMS_Sys_Protect1;U16;;;;;R;BMS system protection information 1;;;;
;9016;BMS_Sys_Alarm0;U16;;;;;R;BMS system alarm information 0;;;;
;9017;BMS_Sys_Alarm1;U16;;;;;R;BMS system alarm information 1;;;;
;9018;;;;;;;;;;;;
;9019;;;;;;;;;;;;
;901A;;;;;;;;;;;;
;901B;;;;;;;;;;;;
;901C;;;;;;;;;;;;
;901D;;;;;;;;;;;;
;901E;;;;;;;;;;;;
;901F;;;;;;;;;;;;
;9020;BMS_Inquire;U16;;;;;RW;"Battery query control word

Bit0-7: The serial number of the battery pack to be queried, the valid range is 0~15, and 0 means the first battery pack

Bit8-11: The serial number of the battery pack to be queried, the valid range is 0~15, and 0 means the first battery pack

Bit12-15: The serial number of the fault to be queried, the valid range is 0~5, and 0 means the most recent fault
";;;;
;9021;;;;;;;;;;;;
;9022;;;;;;;;;;;;
;9023;;;;;;;;;;;;
;9024;;;;;;;;;;;;
;9025;;;;;;;;;;;;
;9026;;;;;;;;;;;;
;9027;;;;;;;;;;;;
;9028;;;;;;;;;;;;
;9029;;;;;;;;;;;;
;902A;;;;;;;;;;;;
;902B;;;;;;;;;;;;
;902C;;;;;;;;;;;;
;902D;;;;;;;;;;;;
;902E;;;;;;;;;;;;
;902F;;;;;;;;;;;;
;9030;;;;;;;;;;;;
;9031;;;;;;;;;;;;
;9032;;;;;;;;;;;;
;9033;;;;;;;;;;;;
;9034;;;;;;;;;;;;
;9035;;;;;;;;;;;;
;9036;;;;;;;;;;;;
;9037;;;;;;;;;;;;
;9038;;;;;;;;;;;;
;9039;;;;;;;;;;;;
;903A;;;;;;;;;;;;
;903B;;;;;;;;;;;;
;903C;;;;;;;;;;;;
;903D;;;;;;;;;;;;
;903E;;;;;;;;;;;;
;903F;;;;;;;;;;;;
;9040;AddressMask_BMS2_Realtime;U64;;;;;R;"Each bit of this field corresponds to the validity of 64 addresses above the address of this field (including the address of this field). Bit4 represents the address where the highest bit address of this field plus 1 is located.
0 means invalid; 1 means valid. ";;;;
;9041;;;;;;;;;;;;
;9042;;;;;;;;;;;;
;9043;;;;;;;;;;;;
;9044;Pack_RT_ID;U16;;;;;R;"Real-time data battery pack number.
High 8 bits: battery pack serial number
Lower 8 bits: battery pack serial number""
";;;;
;9045;Pack_RT_Timestamp;U32;;;;;R;Real-time data timestamp;;;;
;9046;;;;;;;;;;;;
;9047;Pack_RT_SN0;U16;;;;;R;Device serial number 0;;;;
;9048;Pack_RT_SN1;U16;;;;;R;Device serial number 1;;;;
;9049;Pack_RT_SN2;U16;;;;;R;Device serial number 2;;;;
;904A;Pack_RT_SN3;U16;;;;;R;Device serial number 3;;;;
;904B;Pack_RT_SN4;U16;;;;;R;Device serial number 4;;;;
;904C;Pack_RT_SN5;U16;;;;;R;Device serial number 5;;;;
;904D;Pack_RT_SN6;U16;;;;;R;Device serial number 6;;;;
;904E;Pack_RT_SN7;U16;;;;;R;Device serial number 7;;;;
;904F;Pack_RT_SN8;U16;;;;;R;Device serial number 8;;;;
;9050;Pack_RT_SN9;U16;;;;;R;Device serial number 9;;;;
;9051;Pack_RT_Cell_Voltage1;U16;0,001;V;;;R;Cell 1 voltage;;;;
;9052;Pack_RT_Cell_Voltage2;U16;0,001;V;;;R;Cell 2 voltage;;;;
;9053;Pack_RT_Cell_Voltage3;U16;0,001;V;;;R;Cell 3 voltage;;;;
;9054;Pack_RT_Cell_Voltage4;U16;0,001;V;;;R;Cell 4 voltage;;;;
;9055;Pack_RT_Cell_Voltage5;U16;0,001;V;;;R;Cell 5 voltage;;;;
;9056;Pack_RT_Cell_Voltage6;U16;0,001;V;;;R;Cell 6 voltage;;;;
;9057;Pack_RT_Cell_Voltage7;U16;0,001;V;;;R;Cell 7 voltage;;;;
;9058;Pack_RT_Cell_Voltage8;U16;0,001;V;;;R;Cell 8 voltage;;;;
;9059;Pack_RT_Cell_Voltage9;U16;0,001;V;;;R;Cell 9 voltage;;;;
;905A;Pack_RT_Cell_Voltage10;U16;0,001;V;;;R;Cell 10 voltage;;;;
;905B;Pack_RT_Cell_Voltage11;U16;0,001;V;;;R;Cell 11 voltage;;;;
;905C;Pack_RT_Cell_Voltage12;U16;0,001;V;;;R;Cell 12 voltage;;;;
;905D;Pack_RT_Cell_Voltage13;U16;0,001;V;;;R;Cell 13 voltage;;;;
;905E;Pack_RT_Cell_Voltage14;U16;0,001;V;;;R;Cell 14 voltage;;;;
;905F;Pack_RT_Cell_Voltage15;U16;0,001;V;;;R;Cell 15 voltage;;;;
;9060;Pack_RT_Cell_Voltage16;U16;0,001;V;;;R;Cell 16 voltage;;;;
;9061;Pack_RT_Cell_Voltage17;U16;0,001;V;;;R;Cell 17 voltage;;;;
;9062;Pack_RT_Cell_Voltage18;U16;0,001;V;;;R;Cell 18 voltage;;;;
;9063;Pack_RT_Cell_Voltage19;U16;0,001;V;;;R;Cell 19 voltage;;;;
;9064;Pack_RT_Cell_Voltage20;U16;0,001;V;;;R;Cell 20 voltage;;;;
;9065;Pack_RT_Cell_Voltage21;U16;0,001;V;;;R;Cell 21 voltage;;;;
;9066;Pack_RT_Cell_Voltage22;U16;0,001;V;;;R;Battery 22 voltage;;;;
;9067;Pack_RT_Cell_Voltage23;U16;0,001;V;;;R;Battery 23 voltage;;;;
;9068;Pack_RT_Cell_Voltage24;U16;0,001;V;;;R;Cell 24 voltage;;;;
;9069;Pack_RT_Cell_Max_Voltage;U16;0,001;V;;;R;The highest voltage of the battery;;;;
;906A;Pack_RT_Cell_Min_Voltage;U16;0,001;V;;;R;Minimum battery voltage;;;;
;906B;Pack_RT_Temperature1_Pack;I16;0,1;℃;;;R;Battery pack temperature 1;;;;
;906C;Pack_RT_Temperature2_Pack;I16;0,1;℃;;;R;Battery pack temperature 2;;;;
;906D;Pack_RT_Temperature3_Pack;I16;0,1;℃;;;R;Battery pack temperature 3;;;;
;906E;Pack_RT_Temperature4_Pack;I16;0,1;℃;;;R;Battery pack temperature 4;;;;
;906F;Pack_RT_Temperature_MOS;I16;0,1;℃;;;R;MOS tube temperature;;;;
;9070;Pack_RT_Temperature_Env;I16;0,1;℃;;;R;Ambient temperature in the battery pack;;;;
;9071;Pack_RT_Current;I16;0,1;A;;;R;Battery pack current;;;;
;9072;Pack_RT_Remaining_Capacity;U16;0,1;Ah;;;R;The remaining capacity;;;;
;9073;Pack_RT_FullCharge_Capacity;U16;0,1;Ah;;;R;Full charge capacity;;;;
;9074;Pack_RT_Cycles;U16;1;times;;;R;Cycles;;;;
;9075;Pack_RT_Balance_State;U16;;;;;R;Equilibrium;;;;
;9076;Pack_RT_Alarm_State;U16;;;;;R;Alarm status;;;;
;9077;Pack_RT_Protect_State;U16;;;;;R;Protection status;;;;
;9078;Pack_RT_Fault_State;U16;;;;;R;Fault state;;;;
;9079;Pack_RT_Total_Voltage;U16;0,01;V;;;R;Total Voltage;;;;
;907A;Pack_RT_SOC;U16;1;%;;;R;SOC;;;;
;907B;;;;;;;;;;;;
;907C;;;;;;;;;;;;
;907D;;;;;;;;;;;;
;907E;;;;;;;;;;;;
;907F;;;;;;;;;;;;
;9080;AddressMask_BMS3_Fault;U64;;;;;R;"Each bit of this field corresponds to the validity of 64 addresses above the address of this field (including the address of this field). Bit4 represents the address where the highest bit address of this field plus 1 is located.
0 means invalid; 1 means valid";;;;
;9081;;;;;;;;;;;;
;9082;;;;;;;;;;;;
;9083;;;;;;;;;;;;
;9084;Pack_Fault_ID;U16;;;;;R;"Real-time faulty battery pack number.
Bit0-7: The serial number of the battery pack to be queried, the valid range is 0~15, and 0 means the first battery pack

Bit8-11: The serial number of the battery pack to be queried, the valid range is 0~15, and 0 means the first battery pack

Bit12-15: The serial number of the queried fault, the valid range is 0~5, 0 means the most recent fault";;;;
;9085;Pack_Fault_Timestamp;U32;;;;;R;Fault data timestamp;;;;
;9086;;;;;;;;;;;;
;9087;Pack_Fault_SN0;U16;;;;;R;Device serial number 0;;;;
;9088;Pack_Fault_SN1;U16;;;;;R;Device serial number 1;;;;
;9089;Pack_Fault_SN2;U16;;;;;R;Device serial number 2;;;;
;908A;Pack_Fault_SN3;U16;;;;;R;Device serial number 3;;;;
;908B;Pack_Fault_SN4;U16;;;;;R;Device serial number 4;;;;
;908C;Pack_Fault_SN5;U16;;;;;R;Device serial number 5;;;;
;908D;Pack_Fault_SN6;U16;;;;;R;Device serial number 6;;;;
;908E;Pack_Fault_SN7;U16;;;;;R;Device serial number 7;;;;
;908F;Pack_Fault_SN8;U16;;;;;R;Device serial number 8;;;;
;9090;Pack_Fault_SN9;U16;;;;;R;Device serial number 9;;;;
;9091;Pack_Fault_Cell_Voltage1;U16;0,001;V;;;R;Cell 1 voltage;;;;
;9092;Pack_Fault_Cell_Voltage2;U16;0,001;V;;;R;Cell 2 voltage;;;;
;9093;Pack_Fault_Cell_Voltage3;U16;0,001;V;;;R;Cell 3 voltage;;;;
;9094;Pack_Fault_Cell_Voltage4;U16;0,001;V;;;R;Cell 4 voltage;;;;
;9095;Pack_Fault_Cell_Voltage5;U16;0,001;V;;;R;Cell 5 voltage;;;;
;9096;Pack_Fault_Cell_Voltage6;U16;0,001;V;;;R;Cell 6 voltage;;;;
;9097;Pack_Fault_Cell_Voltage7;U16;0,001;V;;;R;Cell 7 voltage;;;;
;9098;Pack_Fault_Cell_Voltage8;U16;0,001;V;;;R;Cell 8 voltage;;;;
;9099;Pack_Fault_Cell_Voltage9;U16;0,001;V;;;R;Cell 9 voltage;;;;
;909A;Pack_Fault_Cell_Voltage10;U16;0,001;V;;;R;Cell 10 voltage;;;;
;909B;Pack_Fault_Cell_Voltage11;U16;0,001;V;;;R;Cell 11 voltage;;;;
;909C;Pack_Fault_Cell_Voltage12;U16;0,001;V;;;R;Cell 12 voltage;;;;
;909D;Pack_Fault_Cell_Voltage13;U16;0,001;V;;;R;Cell 13 voltage;;;;
;909E;Pack_Fault_Cell_Voltage14;U16;0,001;V;;;R;Cell 14 voltage;;;;
;909F;Pack_Fault_Cell_Voltage15;U16;0,001;V;;;R;Cell 15 voltage;;;;
;90A0;Pack_Fault_Cell_Voltage16;U16;0,001;V;;;R;Cell 16 voltage;;;;
